ID,Text,Comment
News.Text,"Update 3 amyong othew things fundamentawwy changed how the stowage system wowks. Because of that, <WedHighwight>saves cweated befowe Update 3 awe nyot compatibwe with the newew vewsions of the game.</WedHighwight>



We twy to wimit wosing save compatibiwity to the minimum, howevew as we wespond to youw feedback and continue to devewop the game, it's nyot awways possibwe.",
Planting.NoPriorityOption,Nyone,No resource is prioritized
Planting.Prioritize,Pwiowitized wesouwce:,Which resource to prioritize when planting.
Planting.UnlockPrompt,You need to unwock {0} to pwant {1}.,{0} stands for Building.DisplayName {1} stands for NaturalResource.DisplayName.
PlantingTool.Description,Use this toow to designate an awea fow pwanting.,
PlantingTool.RequiredBuilding,Wequiwed buiwding: {0},{0} stands for Building.DisplayName.
Priorities.VeryLow,Vewy wow,Please keep short
Priorities.Low,Wow,Please keep short
Priorities.Normal,Nyowmaw,Please keep short
Priorities.High,High,Please keep short
Priorities.VeryHigh,Vewy high,Please keep short
RecoverableGood.RecoveredGoods,Wecovewed goods:,"Label on tooltip that shows up when the player want to destroy building(s). Followed by list of resources."
RecoveredGoodStack.DeletePrompt,"Awe you suwe you want to wemyove sewected Wubbwe?","Prompt shown when the player click delete button on chosen rubble, Rubble should be the same as RecoveredGoodStack.DisplayName"
RecoveredGoodStack.Description,"Matewiaws weft aftew demyowishing a buiwding. Can be gathewed by buiwdews.","Description of stack of goods spawned after destroying a building. Builders should be translated the same way as in Building.BuildersHut.Description key"
RecoveredGoodStack.DisplayName,"Wubbwe","Display name of stack of goods spawned after destroying a building"
RecoveredGoodStack.FlavorDescription,It bwocked the view anyway.,
RecoveredGoodStack.NoStorageStatus,"Nyo stowage space avaiwabwe. Buiwd myowe stowage.","Shown on Rubble's panel when there is no storage space for goods. Storage should be translated similar to ToolGroups.Storage"
RecoveredGoodStack.Priority,Gathewing pwiowity:,"Setting a priority for resources gathering work on a Rubble. Could be similar to Demolish.PriorityTitle"
Resources.GatheredBy,Gathewed by:,"Header above list of buildings that can gather certain resource. Gathered is meant as general term, containing resource gathering of gatherers, farmers, lumberjacks, tappers."
Ruins.ShuffleModel,Shuffwe myodew,Shuffle as in Randomize.
Ruins.Yield,Wemaining wesouwces,Followed by colon and then Good and a number in parentheses.DisplayName
Saving.DeleteSave,Dewete save,"A button. Please keep short."
Saving.DeleteSavePrompt,Awe you suwe you wish to dewete {0}?,{0} stands for save name
Saving.DeleteSettlement,Dewete settwement,"A button. Please keep short."
Saving.DeleteSettlementPrompt,Awe you suwe you wish to dewete settwement {0}? This wiww dewete aww saves of the settwement.,{0} stands for settlement name
Saving.Error,Saving faiwed! Make suwe thewe awe nyo iwwegaw chawactews in the name and thewe is enyough disk space.,Message shown to player when saving game or map failed
Saving.IncompatibleSaveVersion,"This save vewsion ({0}) is nyot compatibwe with the cuwwent game vewsion ({1}). Woading the save may wesuwt in a cwash and you may encountew game-bweaking bugs. We stwongwy wecommend stawting a new game to fuwwy enjoy the new featuwes. 



Awe you suwe you want to woad it?","{0} is the save version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to load an incompatible save."
Saving.InvalidName,Invawid name. Make suwe thewe awe nyo iwwegaw chawactews in the name.,"Error message shown after inputting a settlement name with illegal characters such > < ?."
Saving.LoadGamePanelHeader,Woad game,
Saving.MissingMacOSPermissionsLocKey,"Timbewbown needs pewmission to stowe saved games on youw hawd dwive. The game wiww nyow cwose and open youw pwivacy settings whewe you can gwant it the necessawy pewmissions.","A message shown to players if they did not grant the necessary permissions on macOS."
Saving.NameSettlement,What wouwd you wike to caww youw settwement?,"A prompt in the box for naming your settlement after starting a new game."
Saving.SaveExists,"Save ""{0}"" awweady exists.",{0} stands for save name
Saving.SaveGamePanelHeader,Save game,
Saving.Saves,Saves,"One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement."
Saving.Settlements,Settwements,"One of the two headers in the load game panel. Shown above a list of settlements."
Saving.TakenName,A settwement with this name awweady exists.,"Error message shown after inputting a settlement name that is already used."
Science.NotEnoughScience,Nyot enyough Science Points to opewate.,Shown when the player doesn't have enough Science Points to power a building. Science Points should be the same as Science.SciencePoints
Science.NotEnoughScienceShort,Nyot enyough Science Points,Prompt when player doesn't have enough science points to unlock something. Please keep it short. Science Points should be the same as Science.SciencePoints
Science.SciencePoints,Science Points,The name of a resource which can be spent to unlock new technology
SelectionTool.HoldTip,Howd the button to sewect an awea.,
SelectionTool.ClickOrHoldTip,Cwick a singwe tiwe ow howd the button to sewect an awea.,
Settings.GameSaving.AutoSavingOn,Autosave,
Settings.GameSaving.Header,Saving,
Settings.Header,Settings,
Settings.Input.DragCamera,Camewa dwagging,
Settings.Input.EdgePanCamera,Edge scwowwing,"When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,Edge scwowwing speed,
Settings.Input.Header,Input,
Settings.Input.InvertZoom,Invewt zoom,
Settings.Input.KeyboardCameraMovementSpeed,Keyboawd myovement speed,
Settings.Input.KeyboardCameraRotationSpeed,Keyboawd wotation speed,
Settings.Input.KeyboardCameraZoomSpeed,Keyboawd zoom speed,
Settings.Input.LockCursorInWindow,Wock cuwsow in window,"When this option is enabled, mouse cursor cannot leave game window / display"
Settings.Input.SwapMouseCameraMovementWithRotation,Swap camewa buttons,"When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,Change,Please keep short
Settings.Language.Warning,Changes wiww take effect aftew game westawt.,Warning shown when user changes language
Settings.Language.Restart,Westawt nyow,Please keep short
Settings.Language.Current,Wanguage:,
Settings.Screen.FullScreen,Fuww scween,
Settings.Screen.GraphicsQuality,Gwaphics quawity,
Settings.Screen.Header,Gwaphics,
Settings.Screen.Quality.Low,Wow,Please keep short
Settings.Screen.Quality.Medium,Medium,Please keep short
Settings.Screen.Quality.High,High,Please keep short
Settings.Screen.Quality.Ultra,Uwtwa,Please keep short
Settings.Screen.ResolutionScale,Wesowution scawe,Please keep short
Settings.Screen.ScreenResolution,Scween wesowution,
Settings.Sound.EnvironmentVolume,Enviwonment vowume,
Settings.Sound.Header,Sound,
Settings.Sound.MasterVolume,Mastew vowume,
Settings.Sound.MusicVolume,Music vowume,
Settings.Sound.MuteWhenMinimized,Mute audio when minimized ow out of focus,
Settings.Sound.UIVolume,UI vowume,
Settings.Tutorial.Header,Tutowiaw,
Settings.Tutorial.DisableTutorial,Disabwe tutowiaw,
Settings.UI.Header,Intewface,
Settings.UI.RelaxedCameraRestrictions,Unwock camewa,
Settings.UI.RunInBackground,Wun in backgwound,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,Show FPS countew,
Settings.UI.UIScaleFactor,UI scawe,
StockpilePriority.Accept,Accept,"Please keep short. Defines a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Accept.Long,Accept goods.,"Describes a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Empty,Empty,"Please keep short. Defines a state of a warehouse, where it is going to be emptied"
StockpilePriority.Empty.Long,Empty goods to othew wawehouses.,"Describes a state of a warehouse, where it is going to be emptied"
StockpilePriority.Obtain,Obtain,"Please keep short. Defines a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Obtain.Long,Obtain goods fwom othew wawehouses.,"Describes a state of a warehouse, where it is going to be actively filled"
StockpilePriority.NoHaulingPostAlert,"Can't obtain goods","The short version of StockpilePriority.NoHaulingPostPanel"
StockpilePriority.NoHaulingPostPanel,"Can't obtain goods. Buiwd a Hauwing Post in the distwict.","The 'obtain' action is performed only be haulers. 'Obtain' must be the same word as used in StockpilePriority.Obtain"
Time.DaysShort,{0}d,"{0} stands for days, for example 16d. Please keep very short."
Time.HourShort,"h","Hour abbreviation"
Time.HoursShort,{0}h,"{0} stands for hours, for example 16h. Please keep very short. (renamed from Work.WorkingHoursShort)"
ToolGroups.Decoration,Decowation,Buildings and objects that are for decoration
ToolGroups.Demolishing,Demyowish buiwdings and wesouwces,
ToolGroups.FieldsPlanting,Pwant cwops,This is in active voice as in 'to plant crops'
ToolGroups.Food,Food,Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,Pwant twees and bushes,This is in active voice
ToolGroups.Housing,Housing,Buildings that beavers can live in
ToolGroups.Labor,Wabow,Buildings that employ general workers like builders or haulers
ToolGroups.Landscaping,Wandscaping,Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.MapEditor,Map editow,Objects specific to map editor such as starting point or water source
ToolGroups.Metal,Metaw,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,Myonuments,Awe-inspiring statues and fantastic contraptions
ToolGroups.Other,Othew,Buildings that don't fit in other categories
ToolGroups.Paths,Paths and Stwuctuwes,"Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,Powew,Buildings that produce and transfer power
ToolGroups.Priority,Assign pwiowities,This is in active voice
ToolGroups.Ruins,Wuins,Group for different types of ruin objects
ToolGroups.Science,Science,Buildings that produce Science points
ToolGroups.Storage,Stowage,Buildings that store goods and resources
ToolGroups.TreeCutting,Cut twees,This is in active voice
ToolGroups.Water,Watew,Buildings that gather and store water
ToolGroups.Wood,Wood,Buildings that allow gathering and producing using wood
TopBar.Food,Food,A group of resources. Please keep short.
TopBar.Ingredients,Ingwedients,Resource group containing ingredients that can be made into edible foods (but are not edible on their own)
TopBar.Logs,Wogs,A group of resources. Please keep short.
TopBar.Materials,Matewiaws,A group of resources. Please keep short.
TopBar.Nothing,Nyothing,A group of resources. Please keep short.
TopBar.Science,Science,A group of resources. Please keep short.
TopBar.Water,Watew,A group of resources. Please keep short.
Toggle.State.On,on,"Indication in tooltip about toggle state. For example 'Prioritize building by haulers: on'"
Toggle.State.Off,off,"Indication in tooltip about toggle state. For example 'Prioritize building by haulers: off'"
Toggle.Selected,(sewected),"Indication in tooltip about selected item. Fore example: 'Planting (selected)'"
TreeCuttingSelectionTool.Description,Use this toow to mawk aweas whewe twees wiww be cut down.,Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,Mawk twee cutting awea,
TreeCuttingUnselectionTool.Description,Use this toow to unmawk aweas whewe twees wiww be cut down.,Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,Unmawk twee cutting awea,
Tutorial.Building,Buiwd: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
Tutorial.Continue,Continue,
Tutorial.Disable,Disabwe tutowiaw,
Tutorial.DisablePrompt,"Awe you suwe you want to disabwe the tutowiaw?

You can we-enabwe it watew in settings.",
Tutorial.ConnectBuilding,Connect: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of buildings connected with paths {2} stands for number of buildings to connect. This is used in a goal description with the verb in active voice, for example 'Connect: Lumberjack Flag (0/2)'."
Tutorial.Finish,Cwose the tutowiaw,
Tutorial.MarkPlantables,Pwant: {0} ({1}/{2}),"{0} stands for resource name {1} stands for number of marked resource tiles {2} stands for number of tiles to mark with resource. This is used in a goal description with the verb in active voice, for example 'Plant: Carrot (0/5)'."
Tutorial.MarkTrees,Mawk twees fow cutting.,
Tutorial.PanelTitle,Tutowiaw,
Tutorial.PlaceBuilding,Pwace: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Place: Warehouse (0/5)'."
Tutorial.PowerBuilding,Powew: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of powered buildings {2} stands for number of buildings to power. This is used in a goal description with the verb in active voice, for example 'Power: Lumber Mill (0/1)'."
Tutorial.Progress,({0}/{1}),"{0} stands for number of achieved goals {1} stands for total number of goals"
Tutorial.TextToggle.Hide,Hide text,Tooltip for tutorial button hiding intro text
Tutorial.TextToggle.Show,Show text,Tooltip for tutorial button showing intro text
Tutorial.SelectGood,Set: {0} to {1} {2},{0} stands for building name {1} stands for good name {2} stands for Tutorial.Progress. This is used in a goal description with the verb in active voice. for example 'Set: Warehouse to Bread (0/5)'.
Tutorial.Stage.PlaceLumberjacks,"Wewcome! This tutowiaw wiww hewp you with aww the basics of buiwding a beavew settwement.



Evewy new settwement needs Wogs! Onwy wumbewjacks wiww cut twees, so pwace two Wumbewjack Fwags next to neawby twees.","Logs is the name of the resource and Lumberjack Flag is the name of the building"
Tutorial.Stage.FinishLumberjacks,"The Fwags wiww nyot be buiwt unwess they awe in the distwict's buiwding wange.



Sewect the Distwict Centew to see its buiwding wange. You can extend it by buiwding Paths.","Lumberjack Flag, District Center and Path are names of buildings"
Tutorial.Stage.ConnectLumberjacks,"Evewy buiwding with an entwance must be connected to a Distwict Centew by a Path. Be awawe that Distwict Centews have a wimited wange. Buiwd Paths to connect the Wumbewjack Fwags to the Distwict Centew.

 

You can sewect the Distwict Centew to see its wange awong the paths.","District Center and Path are building names"
Tutorial.Stage.MarkTrees,"Wumbewjacks wiww nyot stawt wowking untiw you teww them what to do. Use the Cut twees toow to mawk an awea fow cutting.



A Wumbewjack Fwag onwy cuts twees within its wange. You can check it by sewecting a fwag.","Lumberjack Flag is a name of a building. 'Cut trees' must be the same as ToolGroups.TreeCutting."
Tutorial.Stage.WaterPump,"Beavews need watew to suwvive. Buiwd a Watew Pump to ensuwe a continuous souwce of dwinking watew. Wemembew to connect it to a Distwict Centew.","Water Pump and District Center are names of buildings"
Tutorial.Stage.Gatherer,"In addition to watew, beavews awso need food. Buiwd a Gathewew Fwag neaw some Bwuebewwy Bushes.



Gathewews wiww automaticawwy gathew Bewwies within the fwag's wange. You can see the wange by sewecting the Gathewew Fwag.",
Tutorial.Stage.Farmhouse,"A settwement needs a stabwe food souwce. Buiwd a Fawmhouse to pwant and hawvest cwops.



If you awe wunning wow on wowkews, you can pause some buiwdings. To do so, sewect a buiwding and cwick the pause button ow pwess P.



Wike many othew buiwdings, a Fawmhouse has a wimited wange.",Farmhouse is name of a building
Tutorial.Stage.MarkCarrots,"Fawmews wiww nyot stawt wowking untiw you teww them what and whewe to pwant. Use the Pwant cwops toow to mawk a cawwot fiewd.



Cwops need to be pwanted on iwwigated wand. Othewwise, they wiww dwy out and eventuawwy die.","Plant crops must be the same as ToolGroups.FieldsPlanting."
Tutorial.Stage.BasicStorage,"Whiwe aww the buiwdings you pwaced have some stowage, they wiww fiww up quickwy.



Buiwd additionaw stockpiwes fow Wogs and Watew. Each stowage buiwding can onwy howd one type of wesouwce. You can set it aftew sewecting the buiwding.",
Tutorial.Stage.ExpandStorage,"With Wogs and Watew having a pwace to stowe, you shouwd pwepawe the same fow Bewwies and the upcoming Cawwot hawvest.","water is same as Good.Water.DisplayName, logs is same as Good.Log.PluralDisplayName"
Tutorial.Stage.Lodges,"Homes incwease youw beavews' weww-being and awwow youw Fowktaiws popuwation to gwow.



Buiwd enyough Wodges to house aww youw beavews.



Beavews wiww nyot wepwoduce unwess thewe awe empty swots fow kits.","Lodge is a name of a building."
Tutorial.Stage.Inventor,"Science Points awe used to unwock myowe advanced buiwdings. An Inventow wiww pwoduce Science Points ovew time.","Inventor is the name of a building. Science Points must be the same as Science.SciencePoints."
Tutorial.Stage.WaterWheel,"We can nyow stawt pwoducing myowe advanced wesouwces, but some buiwdings wequiwe powew to do so.



Buiwd a Watew Wheew by the showe on the wivew. It is dependent on the watew fwow, so it wiww stop pwoducing enewgy when thewe is nyo watew.",Water Wheel is a name of a building
Tutorial.Stage.LumberMill,"It is time to stawt pwoducing Pwanks! Buiwd a Wumbew Miww and connect it to the Watew Wheew with Powew Shafts.



Many buiwdings can pass enewgy to one anyothew when pwaced waww to waww.","Lumber Mill and Water Wheel are the names of buildings."
Tutorial.Stage.Forester,"We need a stabwe souwce of Wogs. Unwock the Fowestew and buiwd it neaw a pwace you want to pwant twees.",Forester is a name of a building
Tutorial.Stage.MarkPinesForPlanting,"You can nyow pwant twees. Choose the Pwant twees and bushes toow and pwant some Pines.



Simiwawwy to cwops, twees need to be watewed in owdew to gwow. Wemembew to mawk them fow cutting!","Plant trees and bushes must be the same as ToolGroups.ForestryPlanting."
Tutorial.Stage.KeepPlaying,"Youw settwement is nyow sewf-sufficient as wong as the watew keeps fwowing. Considew buiwding a dam ow pwacing myowe Tanks to hewp youw beavews suwvive the dwoughts.



The tutowiaw showed you the basics but thewe is much myowe you can discovew on youw own.



Good wuck!","Water Tank is a building name."
Water.Strength,Stwength,Followed by a number which tells how much water a water source produces
WaterOpacity.Visibility.Hide,Hide watew,Tooltip for button hiding water
WaterOpacity.Visibility.Show,Show watew,Tooltip for button showing water
WaterSimulationControls.Fast,Fast,A button please keep short. Water will flow fast once pressed.
WaterSimulationControls.Tooltip,Watew simuwation,Short header
WaterSimulationControls.Paused,Paused,A button please keep short
WaterSimulationControls.Reset,Weset,A button please keep short
WaterSimulationControls.Slow,Swow,A button please keep short. Water will flow slowly once pressed.
Weather.CycleAndDayLong,"Cycwe {0}, day {1}","Example usage: 'Cycle 2, day 5'."
Weather.CycleAndDayShort,Day {0}-{1},Example usage: 'Day 2-5'.
Weather.Drought,Dwought,
Weather.DroughtEndedNotification,Dwought ended,A notification that a drought has ended.
Weather.DroughtStartedNotification,Dwought stawted,A notification that a drought has begun.
Weather.Temperate,Tempewate weathew,
Weather.Counter,{0} days,Number of days before an event will start. Number is in 1.2 format (1.2 days)
Weather.Forecast.Unknown,Fowecast: Unknyown,
Weather.Forecast.DroughtApproaching,Fowecast: Dwought incoming,
Weather.Forecast.DroughtInProgress,Fowecast: Dwought in pwogwess,
Wellbeing.AverageWellbeing,Avewage weww-being:,Please keep short. Well-being is how good the beavers feel in general. Could also be welfare or prosperity
Wellbeing.DisplayName,Weww-being,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.HighscoreReached,Youw beavews awe happiew than evew! You have weached a new weww-being highscowe:,A congratulation message when a settlement reaches a new well-being record
Wellbeing.NextTier,Next tiew,Shown on character bonus tooltip with information about next bonus level (each bonus has several tiers with raising values)
Wellbeing.PopulationWellbeing,Popuwation weww-being,Please keep short. How good the beavers feel. Could also be welfare or prosperity
Wellbeing.ShowPopulation,Show popuwation weww-being,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.UnlockedFactions,Unwocked factions,Header of a section that tells about factions that can be unlocked
Work.BeaverOnly,<SowidHighwight>Beavew-onwy:</SowidHighwight> Onwy beavews awe awwowed to wowk in this wowkpwace.,Shown on a tooltip at workplaces where only beavers can work in
Work.Bonus.BonusDescription,Wowkew bonus: {0},For example 'Worker bonus: Strength +30%'. Used in building description if a building grants a bonus to its workers.
Work.Bonus.PenaltyDescription,Wowkew penawty: {0},For example 'Worker penalty: Strength -20%'. Used in building description if a building grants a penalty to its workers.
Work.BotOnly,<SowidHighwight>Bot-onwy:</SowidHighwight> Onwy bots awe awwowed to wowk in this wowkpwace.,Shown on a tooltip at workplaces where only bots can work in. Bots should be the same as Bot.PluralDisplayName.
Work.CurrentWorkers,Wowkews: {0} / {1},Please keep short. {0} stands for the desired number of workers. {1} stands for max number of workers that can work in building.
Work.DefaultAllowedWorker,Wowkews awwowed in new buiwdings:,Global setting for who is allowed to work in a new building: beavers or bots
Work.DefaultAllowedWorker.Tooltip,Awwowed wowkews in new buiwdings in this distwict wiww be set accowding to this setting.,Shown on a tooltip for a toggle deciding the default worker setting between beavers and bots.
Work.FuelRemaining,Fuew wemaining: {0}%,"{0} stands for a number between 0 and 100, for example 10% means that most of the fuel has been depleted."
Work.Incapacitated,Incapacitated,Label before a number of characters unfit for work (for example injured beavers or broken bots)
Work.LackOfResources,Unabwe to get aww wequiwed matewiaws.,
Work.LackOfResourcesShort,Buiwding wacks matewiaws,
Work.MaxDepth,Maximum depth: {0},"Explains how deep a building can reach, for example how deep it can pump water from. {0} stands for a number. Example usage: 'Depth: 5'"
Work.MaximumWorkers,Maximum wowkews: {0},{0} stands for max number of workers that can work in building.
Work.NoUnemployed,Nyo avaiwabwe wowkews in distwict.,Shown when there are no unemployed workers available in a district to work in this building.
Work.NoUnemployedShort,Buiwding wacks wowkews,A shorter notification that lets players know that the building has no workers
Work.PriorityTitle,Wowkpwace pwiowity,Setting a priority on workplace building
Work.Productivity,Pwoductivity:,How productive a workplace is. Followed by a percentage.
Work.ProductivityTip,Pewcentage of time spent on pwoduction as opposed to downtime such as cawwying matewiaws.,Tooltip of how productivity works
Work.Vacant,Vacant,Denotes an empty workplace slot without a worker.
Work.VacantPlural,Vacancies,Label before number of vacant work slots
Work.Workers,Wowkews: {0},{0} stands for number of workers
Work.WorkersLabel,Wowkews,Label before number of workers
Work.WorkingHoursTooltip,Wowking houws,Tooltip explaining Work.WorkingHoursShort
Work.Workplace.DisplayName,Wowkpwace,"Header of a section where various aspects of a workplace can be changed (working priority, number of workers). Please keep short."
Work.WorkplaceUnlock.CantUnlock,"Can't unwock this wowkpwace fow bots, nyot enyough Science Points.",Prompt when the player doesn't have enough science points to unlock a workplace for bots. Bots should be the same as Bot.PluralDisplayName.
Work.WorkplaceUnlock.Prompt,Awe you suwe you want to unwock this wowkpwace fow bots? It costs {0} Science Points.,"{0} stands for amount. Prompt when the  player presses to unlock a workplace for bots. Science Points must be the same as Science.SciencePoints, Bots as Bot.PluralDisplayName"
Work.WorkplaceUnlock.Tooltip,Unwock this wowkpwace fow bots.,Shown on a blocked workplace's tooltip. Bots should be the same as Bot.PluralDisplayName.
Work.WorkRefusalWarning,Wefuses to wowk,Please keep short. A warning inside a tooltip that a beaver or a bot won't work if certain circumstances occur (like beaver is sick or bot is out of energy).
Yielding.NoStorageInRange,Nyo stowage in wange,
Yielding.NothingToDoInRange,Nyothing to do in wange,
