ID,Text,Comment
Settings.Input.KeyboardCameraZoomSpeed,鍵盤鏡頭縮放速度,
Settings.Input.LockCursorInWindow,將游標鎖定在視窗中,"When this option is enabled, mouse cursor cannot leave game window / display"
Settings.Input.SwapMouseCameraMovementWithRotation,對換鏡頭按鈕,"When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,更改,Please keep short
Settings.Language.Warning,改動會在遊戲重啟後生效。,Warning shown when user changes language
Settings.Language.Restart,立即重啟,Please keep short
Settings.Language.Current,語言：,
Settings.Screen.FullScreen,全螢幕,
Settings.Screen.GraphicsQuality,圖形品質,
Settings.Screen.Header,圖形,
Settings.Screen.Quality.Low,低,Please keep short
Settings.Screen.Quality.Medium,中,Please keep short
Settings.Screen.Quality.High,高,Please keep short
Settings.Screen.Quality.Ultra,極高,Please keep short
Settings.Screen.ResolutionScale,解析度比率,Please keep short
Settings.Screen.ScreenResolution,螢幕解析度,
Settings.Sound.EnvironmentVolume,環境音量,
Settings.Sound.Header,聲音,
Settings.Sound.MasterVolume,主音量,
Settings.Sound.MusicVolume,音樂音量,
Settings.Sound.MuteWhenMinimized,在最小化或處於背景時靜音,
Settings.Sound.UIVolume,用戶介面音量,
Settings.Tutorial.Header,教學,
Settings.Tutorial.DisableTutorial,停用教學,
Settings.UI.Header,介面,
Settings.UI.RelaxedCameraRestrictions,解鎖鏡頭,
Settings.UI.RunInBackground,背景運行,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,顯示FPS,
Settings.UI.UIScaleFactor,用戶介面縮放,
StockpilePriority.Accept,接受,"Please keep short. Defines a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Accept.Long,接受物品。,"Describes a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Empty,清空,"Please keep short. Defines a state of a warehouse, where it is going to be emptied"
StockpilePriority.Empty.Long,將物品清空到其他倉庫。,"Describes a state of a warehouse, where it is going to be emptied"
StockpilePriority.Obtain,獲取,"Please keep short. Defines a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Obtain.Long,從其他倉庫獲取物品。,"Describes a state of a warehouse, where it is going to be actively filled"
Time.DaysShort,{0}天,"{0} stands for days, for example 16d. Please keep very short."
Time.HourShort,小時,Hour abbreviation
Time.HoursShort,{0}小時,"{0} stands for hours, for example 16h. Please keep very short. (renamed from Work.WorkingHoursShort)"
ToolGroups.Decoration,裝飾,Buildings and objects that are for decoration
ToolGroups.Demolishing,拆除建築和資源,
ToolGroups.FieldsPlanting,種植穀物,This is in active voice as in 'to plant crops'
ToolGroups.Food,食物,Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,種植樹木與灌木,This is in active voice
ToolGroups.Housing,住宅,Buildings that beavers can live in
ToolGroups.Labor,勞動,Buildings that employ general workers like builders or haulers
ToolGroups.Landscaping,土地改造,Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.MapEditor,地圖編輯器,Objects specific to map editor such as starting point or water source
ToolGroups.Metal,金屬,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,奇觀,Awe-inspiring statues and fantastic contraptions
ToolGroups.Other,其它,Buildings that don't fit in other categories
ToolGroups.Paths,道路和結構,"Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,能量,Buildings that produce and transfer power
ToolGroups.Priority,分配優先級,This is in active voice
ToolGroups.Ruins,廢墟,Group for different types of ruin objects
ToolGroups.Science,科學,Buildings that produce Science points
ToolGroups.Storage,倉儲,Buildings that store goods and resources
ToolGroups.TreeCutting,砍樹,This is in active voice
ToolGroups.Water,水,Buildings that gather and store water
ToolGroups.Wood,木材,Buildings that allow gathering and producing using wood
TopBar.Food,食物,A group of resources. Please keep short.
TopBar.Ingredients,食材,Resource group containing ingredients that can be made into edible foods (but are not edible on their own)
TopBar.Logs,原木,A group of resources. Please keep short.
TopBar.Materials,材料,A group of resources. Please keep short.
TopBar.Nothing,無,A group of resources. Please keep short.
TopBar.Science,科學,A group of resources. Please keep short.
TopBar.Water,水,A group of resources. Please keep short.
Toggle.State.On,開,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: on'
Toggle.State.Off,關,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: off'
Toggle.Selected,（已選擇）,Indication in tooltip about selected item. Fore example: 'Planting (selected)'
TreeCuttingSelectionTool.Description,使用此工具來標記要砍伐樹木的區域。,Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,標記樹木砍伐區域,
TreeCuttingUnselectionTool.Description,使用此工具來取消標注要砍伐樹木的區域。,Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,取消標注樹木砍伐區域,
Tutorial.Building,建造：{0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
Tutorial.Continue,繼續,
Tutorial.Disable,停用教學,
Tutorial.DisablePrompt,"確定要停用教學嗎？
之後你可以在設定中重新啟用。",
Tutorial.ConnectBuilding,連接：{0} ({1}/{2}),"{0} stands for building name {1} stands for number of buildings connected with paths {2} stands for number of buildings to connect. This is used in a goal description with the verb in active voice, for example 'Connect: Lumberjack Flag (0/2)'."
Tutorial.Finish,關閉教學,
Tutorial.MarkPlantables,種植：{0} ({1}/{2}),"{0} stands for resource name {1} stands for number of marked resource tiles {2} stands for number of tiles to mark with resource. This is used in a goal description with the verb in active voice, for example 'Plant: Carrot (0/5)'."
Tutorial.MarkTrees,標記要砍伐的樹木。,
Tutorial.PanelTitle,教學,
Tutorial.PlaceBuilding,放置：{0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Place: Warehouse (0/5)'."
Tutorial.PowerBuilding,電力：{0} ({1}/{2}),"{0} stands for building name {1} stands for number of powered buildings {2} stands for number of buildings to power. This is used in a goal description with the verb in active voice, for example 'Power: Lumber Mill (0/1)'."
Tutorial.Progress,({0}/{1}),{0} stands for number of achieved goals {1} stands for total number of goals
Tutorial.TextToggle.Hide,隱藏文本,Tooltip for tutorial button hiding intro text
Tutorial.TextToggle.Show,顯示文本,Tooltip for tutorial button showing intro text
Tutorial.SelectGood,設定：將{0}設定為{1}{2},{0} stands for building name {1} stands for good name {2} stands for Tutorial.Progress. This is used in a goal description with the verb in active voice. for example 'Set: Warehouse to Bread (0/5)'.
Tutorial.Stage.PlaceLumberjacks,"歡迎！本教學將幫你掌握建造海貍定居地的基本知識。

每個新定居地都需要原木！只有伐木工才能砍樹。請在附近的樹木旁放置兩面伐木工旗幟。",Logs is the name of the resource and Lumberjack Flag is the name of the building
Tutorial.Stage.FinishLumberjacks,"旗幟必須在該地區的建築範圍內，否則就無法放置。

選擇地區中心查看建築範圍，你可以通過修建道路擴大其範圍。","Lumberjack Flag, District Center and Path are names of buildings"
Tutorial.Stage.ConnectLumberjacks,"每棟有入口的建築都必須通過道路與地區中心連接。記住，地區中心的範圍有限。修建道路，將伐木工旗幟連接到地區中心。
 
你可以選擇地區中心以查看其通過道路延伸的範圍。",District Center and Path are building names
Tutorial.Stage.MarkTrees,"除非你給他們下令，否則伐木工不會自己開始幹活。使用砍樹工具標出要砍伐樹木的區域。

伐木工僅會砍伐旗幟範圍內的樹木。你可以通過選擇旗幟查看範圍。",Lumberjack Flag is a name of a building. 'Cut trees' must be the same as ToolGroups.TreeCutting.
Tutorial.Stage.WaterPump,海貍需要水才能生存。建造一個泵浦，以維持穩定的飲用水供給。別忘了將它連接到地區中心。,Water Pump and District Center are names of buildings
Tutorial.Stage.Gatherer,"除了水，海貍還需要食物。在藍莓灌木旁放置一面採集工旗幟。

採集工將自動採集旗幟範圍內的漿果。你可以通過選擇採集旗幟查看範圍。",
Tutorial.Stage.Farmhouse,"定居地需要穩定的食物來源。建造一個農舍來種植並收割穀物。

如果工貍不夠，可以暫停一些建築。要暫停，請選擇一棟建築，然後點擊暫停按鈕或按P。

和其他許多建築一樣，農舍的範圍有限。",Farmhouse is name of a building
Tutorial.Stage.MarkCarrots,"除非告訴他們在哪裡種植什麽，農民不會自己開始幹活。使用種植穀物工具標出胡蘿蔔田地。

穀物需要種植在被灌溉的土壤上，否則它們就會乾枯並最終死去。",Plant crops must be the same as ToolGroups.FieldsPlanting.
Tutorial.Stage.BasicStorage,"雖然你建造的的所有建築物都會自帶一些倉儲空間，但它們很快會被填滿。

請為原木和水建立額外的倉儲空間。每個倉儲建築物只能容納一種類型的資源。你可以在選擇建築物後進行設定。",
Tutorial.Stage.ExpandStorage,原木和水有了存放的地方，你應該為漿果和即將到來的胡蘿蔔收穫做同樣的準備。,"water is same as Good.Water.DisplayName, logs is same as Good.Log.PluralDisplayName"
Tutorial.Stage.Lodges,"家園能增加海貍的幸福度，增加神尾海貍的數量。

建造足夠數量的木屋，為所有海貍提供家園。

海貍必須有小海貍空位才能繁衍後代。",Lodge is a name of a building.
Tutorial.Stage.Inventor,科學點數可以用來解鎖更高級的建築。發明家會隨著時間獲得科學點數。,Inventor is the name of a building. Science Points must be the same as Science.SciencePoints.
Tutorial.Stage.WaterWheel,"我們可以開始建造更多的高級資源了，但有些建築需要能量才能驅動。

在河岸邊建造一個水車。水車由水流推動，如果沒有活水，它就會停止生產能量。",Water Wheel is a name of a building
Tutorial.Stage.LumberMill,"我們來生產一些木板吧！建造一個木板廠，將它通過能量傳動軸連接到水車。

許多建築在貼牆放置時都能彼此傳遞能量。",Lumber Mill and Water Wheel are the names of buildings.
Tutorial.Stage.Forester,我們需要穩定的原木來源。解鎖林木工，並放置在你想要種樹的場所附近。,Forester is a name of a building
Tutorial.Stage.MarkPinesForPlanting,"現在你可以種樹了。選擇種植樹木與灌木工具，並種植一些松樹。

和穀物一樣，樹木需要灌溉才能成長。別忘了標出它們以進行砍伐！",Plant trees and bushes must be the same as ToolGroups.ForestryPlanting.
Tutorial.Stage.KeepPlaying,"現在只要水流不斷，你的定居地就能自給自足了。你可以考慮建造水壩或放置更多的儲存罐來幫助你的海貍在乾旱中生存下去。

本教學向你解釋了遊戲的基本操作，但還有許多內容等著你去探索。

祝你好運！",Water Tank is a building name.
Water.Strength,水力,Followed by a number which tells how much water a water source produces
WaterOpacity.Visibility.Hide,隱藏水,Tooltip for button hiding water
WaterOpacity.Visibility.Show,顯示水,Tooltip for button showing water
WaterSimulationControls.Fast,快速,A button please keep short. Water will flow fast once pressed.
WaterSimulationControls.Tooltip,水模擬,Short header
WaterSimulationControls.Paused,暫停,A button please keep short
WaterSimulationControls.Reset,重置,A button please keep short
WaterSimulationControls.Slow,慢速,A button please keep short. Water will flow slowly once pressed.
Weather.CycleAndDayLong,週期{0}，第{1}天,"Example usage: 'Cycle 2, day 5'."
Weather.CycleAndDayShort,天數{0}-{1},Example usage: 'Day 2-5'.
Weather.Drought,乾旱,
Weather.DroughtEndedNotification,乾旱結束了,A notification that a drought has ended.
Weather.DroughtStartedNotification,乾旱開始了,A notification that a drought has begun.
Weather.Temperate,溫和天氣,
Weather.Counter,{0}天,Number of days before an event will start. Number is in 1.2 format (1.2 days)
Weather.Forecast.Unknown,預報：未知,
Weather.Forecast.DroughtApproaching,預報：乾旱即將到來,
Weather.Forecast.DroughtInProgress,預報：乾旱正在發生,
Wellbeing.AverageWellbeing,平均幸福度：,Please keep short. Well-being is how good the beavers feel in general. Could also be welfare or prosperity
Wellbeing.DisplayName,幸福度,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.HighscoreReached,你的海貍比以往更加幸福！你達到了新的幸福度高分：,A congratulation message when a settlement reaches a new well-being record
Wellbeing.NextTier,下個等級,Shown on character bonus tooltip with information about next bonus level (each bonus has several tiers with raising values)
Wellbeing.PopulationWellbeing,居民幸福度,Please keep short. How good the beavers feel. Could also be welfare or prosperity
Wellbeing.ShowPopulation,顯示居民幸福度,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.UnlockedFactions,解鎖種族,Header of a section that tells about factions that can be unlocked
Work.BeaverOnly,<SolidHighlight>僅限海貍:</SolidHighlight>只有海貍可以在此處工作,Shown on a tooltip at workplaces where only beavers can work in
Work.Bonus.BonusDescription,勞工增益：{0},For example 'Worker bonus: Strength +30%'. Used in building description if a building grants a bonus to its workers.
Work.Bonus.PenaltyDescription,勞工減益：{0},For example 'Worker penalty: Strength -20%'. Used in building description if a building grants a penalty to its workers.
Work.BotOnly,<SolidHighlight>僅限機器人:</SolidHighlight>只有機器人可以在此處工作,Shown on a tooltip at workplaces where only bots can work in. Bots should be the same as Bot.PluralDisplayName.
Work.CurrentWorkers,勞工數：{0} / {1},Please keep short. {0} stands for the desired number of workers. {1} stands for max number of workers that can work in building.
Work.DefaultAllowedWorker,新建築物中容許的勞工種類：,Global setting for who is allowed to work in a new building: beavers or bots
Work.DefaultAllowedWorker.Tooltip,此設定將決定該區新建築物容許的勞工種類,Shown on a tooltip for a toggle deciding the default worker setting between beavers and bots.
Work.FuelRemaining,剩餘燃料：{0}%,"{0} stands for a number between 0 and 100, for example 10% means that most of the fuel has been depleted."
Work.Incapacitated,無法工作,Label before a number of characters unfit for work (for example injured beavers or broken bots)
Work.LackOfResources,無法獲得全部所需資源。,
Work.LackOfResourcesShort,建築缺乏材料,
Work.MaxDepth,最大深度：{0},"Explains how deep a building can reach, for example how deep it can pump water from. {0} stands for a number. Example usage: 'Depth: 5'"
Work.MaximumWorkers,最大勞工數：{0},{0} stands for max number of workers that can work in building.
Work.NoUnemployed,當前區域無可用勞工,Shown when there are no unemployed workers available in a district to work in this building.
Work.NoUnemployedShort,建築缺乏工貍,A shorter notification that lets players know that the building has no workers
Work.PriorityTitle,工作場所優先度,Setting a priority on workplace building
Work.Productivity,生產效率：,How productive a workplace is. Followed by a percentage.
Work.ProductivityTip,花費在生產上的時間和生產停滯時間（比如搬運物料所花時間）的百分比。,Tooltip of how productivity works
Work.Vacant,空缺,Denotes an empty workplace slot without a worker.
Work.VacantPlural,空位,Label before number of vacant work slots
Work.Workers,最大勞工數：{0},{0} stands for number of workers
Work.WorkersLabel,工貍,Label before number of workers
Work.WorkingHoursTooltip,工作時間,Tooltip explaining Work.WorkingHoursShort
Work.Workplace.DisplayName,工作場所,"Header of a section where various aspects of a workplace can be changed (working priority, number of workers). Please keep short."
Work.WorkplaceUnlock.CantUnlock,此工作場所無法解鎖機器人，科學點數不足。,Prompt when the player doesn't have enough science points to unlock a workplace for bots. Bots should be the same as Bot.PluralDisplayName.
Work.WorkplaceUnlock.Prompt,確定要為此工作場所解鎖機器人嗎？需要花費{0}科學點數。,"{0} stands for amount. Prompt when the  player presses to unlock a workplace for bots. Science Points must be the same as Science.SciencePoints, Bots as Bot.PluralDisplayName"
Work.WorkplaceUnlock.Tooltip,為此工作地點解鎖機器人,Shown on a blocked workplace's tooltip. Bots should be the same as Bot.PluralDisplayName.
Work.WorkRefusalWarning,無法工作,Please keep short. A warning inside a tooltip that a beaver or a bot won't work if certain circumstances occur (like beaver is sick or bot is out of energy).
Yielding.NoStorageInRange,範圍中沒有倉儲,
Yielding.NothingToDoInRange,範圍中無事可做,
